tag,term,text,url
improvisation,improv,"s out from the improv backdrop in a ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,41"
improvisation,improv,"uiet, textural improvisation in an e","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,42"
improvisation,improv," this textural improv backdrop in an","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,43"
improvisation,improv,"return to your improvising and then ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,44"
improvisation,improv,"eate a kind of improvisational synta","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,45"
improvisation,improv,"nd consists of improvisation on top ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,46"
improvisation,improv,"layed, without improv/accompaniment,","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,47"
improvisation,improv,"s out from the improv backdrop in a ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,48"
improvisation,improv,"rformers begin improvising in a quie","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,49"
improvisation,improv,"nt part of the improvisational langu","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,50"
improvisation,improv,"ion frames the improvised material t","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,51"
improvisation,improv,"oth performers improvise material th","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,52"
improvisation,improv,"nsists of free improv, seeded by the","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,53"
improvisation,improv," Each time the improv strain is retu","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,54"
improvisation,improv,"n this way the improv strain forms a","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,55"
improvisation,improv," singular improvisation which i","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,56"
improvisation,improv,"fter each free improv section. Havin","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,57"
improvisation,improv,"nship that was improvised moments ea","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,58"
improvisation,improv,"remembering an improvised sequence o","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,59"
improvisation,improv,"the context of improvisation. Since ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,60"
improvisation,improv,"gins with free improvisation. The lo","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,61"
improvisation,improv,"ck to the free improvisation. At any","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,62"
improvisation,improv,"int during the improvisation a perfo","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,63"
improvisation,improv,"free improv -> (last rh","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,64"
improvisation,improv,"nce -> free improv","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,65"
improvisation,improv,"e a fast-paced improvisation with cl","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,66"
improvisation,improv,"s contain some improvisational chall","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,67"
improvisation,improv,"s begin freely improvising. During t","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,68"
improvisation,improv," repetition in improv through the ve","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,69"
improvisation,improv,"of, in our own improvisations. Impro","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,70"
improvisation,improvised,"rm in a freely improvised context","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improvised,0"
improvisation,improvised,"arily from the improvised material, whic","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improvised,1"
improvisation,improvised,"dense and busy improvised material, so, ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improvised,2"
improvisation,improvised,"in an improvised context, we wa","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improvised,3"
improvisation,improvised,"e energy using improvised material. The ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improvised,4"
improvisation,improvised,"nds, but in an improvised setting.","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improvised,5"
improvisation,improvised,"le skill in an improvised setting. Beyon","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improvised,6"
improvisation,improvised,"ion frames the improvised material that ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improvised,7"
improvisation,improvised,"nship that was improvised moments earlie","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improvised,8"
improvisation,improvised,"remembering an improvised sequence of pi","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improvised,9"
improvisation,improviser,"uages that the improvisers had developed","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improviser,0"
improvisation,improviser,"hat we have as improvisers/performers. T","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improviser,1"
improvisation,improviser," inexperienced improvisers. The ability ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improviser,2"
improvisation,improviser,"ly a decade of improvisers wanting to ge","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improviser,3"
improvisation,improvising,"milarly to how improvising comedians who ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improvising,0"
improvisation,improvising,"return to your improvising and then later","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improvising,1"
improvisation,improvising,"rformers begin improvising in a quiet, te","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improvising,2"
improvisation,improvising,"s begin freely improvising. During this s","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improvising,3"
performance,performer,"n, instructing performers to begin befo","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,0"
performance,performer,"s (a long-time performer of Wolff&#8217","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,1"
performance,performer," As musicians, performers, and human be","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,2"
performance,performer,"as improvisers/performers. This leads t","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,3"
performance,performer,"among seasoned performers and especiall","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,4"
performance,performer,"bait the other performer into trying to","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,5"
performance,performer,"ere the second performer must immediate","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,6"
performance,performer,"mes, with each performer keeping their ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,7"
performance,performer,"Both performers begin by play","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,8"
performance,performer,"rial. When one performer’s variat","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,9"
performance,performer,"The other performer carries on pla","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,10"
performance,performer,"The performer who stopped co","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,11"
performance,performer,"tly. The other performer must immediate","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,12"
performance,performer,"ment that both performers have phased i","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,13"
performance,performer,"ined -> one performer stops -> un","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,14"
performance,performer,". If the other performer stops first, c","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,15"
performance,performer," section, both performers use a variety","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,16"
performance,performer,"Each performer picks an area ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,17"
performance,performer,"m’, each performer (independently","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,18"
performance,performer,"e unison. Each performer uses metal imp","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,19"
performance,performer,"s made by both performers, in unison. T","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,20"
performance,performer,"hen, one performer makes stream o","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,21"
performance,performer,"hile the other performer plays an irreg","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,22"
performance,performer,"Both performers begin by play","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,23"
performance,performer,"gins with each performer creating a pun","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,24"
performance,performer,". If the other performer does not play ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,25"
performance,performer,"ard to how the performer’s memory","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,26"
performance,performer,"Both performers begin the pie","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,27"
performance,performer,"d every time a performer closes an &#82","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,28"
performance,performer,"nt’, the performers begin improvi","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,29"
performance,performer,"e time. When a performer closes an &#82","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,30"
performance,performer,"ir’ they performer their ‘p","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,31"
performance,performer,". If the other performer does not join ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,32"
performance,performer,"nt’, the performer who performed ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,33"
performance,performer,". If the other performer does join in, ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,34"
performance,performer,"completed, the performers return to A s","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,35"
performance,performer,"pect the other performer does not, you ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,36"
performance,performer," out the other performer in an attempt ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,37"
performance,performer," by the second performer. If the second","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,38"
performance,performer," performer also knows the","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,39"
performance,performer,"ils, the other performer scores the poi","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,40"
performance,performer,"the piece both performers improvise mat","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,41"
performance,performer,"hink the other performer does not know ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,42"
performance,performer,"out’ the performer by performing ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,43"
performance,performer,"hich the other performer must immediate","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,44"
performance,performer,"ame where each performer has three soun","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#performer,45"
